Breed,FCI,GroupId,GroupName,SectionId,SectionName,VarietyCode,VarietyName,URL
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,ND,"NANO GRIGIO",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,NG,"NANO FULVO",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,NH,"NANO ALTRI COLORI",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,TA,"TOY BIANCO",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,TB,"TOY MARRONE",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,TC,"TOY NERO",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,TD,"TOY GRIGIO",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,TG,"TOY FULVO",https://www.enci.it/libro-genealogico/razze/barboni
BARBONI,172,9,CANI DA COMPAGNIA,2,BARBONI,TH,"TOY ALTRI COLORI",https://www.enci.it/libro-genealogico/razze/barboni
CANE DA SIERRA DI ESTRELA,173,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,A,"A PELO CORTO",https://www.enci.it/libro-genealogico/razze/cane-da-sierra-di-estrela
CANE DA SIERRA DI ESTRELA,173,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,B,"A PELO LUNGO",https://www.enci.it/libro-genealogico/razze/cane-da-sierra-di-estrela
EPAGNEUL FRANCAIS,175,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,,,https://www.enci.it/libro-genealogico/razze/epagneul-francais
CANE DA PASTORE DI PICARDIA,176,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-di-picardia
BRACCO D'ARIEGE,177,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,,,https://www.enci.it/libro-genealogico/razze/bracco-d-ariege
BRACCO DEL BOURBONNAIS,179,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,,,https://www.enci.it/libro-genealogico/razze/bracco-del-bourbonnais
BRACCO D'AUVERGNE,180,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,,,https://www.enci.it/libro-genealogico/razze/bracco-d-auvergne
RIESENSCHNAUZER,181,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,1,TIPO PINSCHER E SCHNAUZER,A,"PEPE SALE",https://www.enci.it/libro-genealogico/razze/riesenschnauzer
RIESENSCHNAUZER,181,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,1,TIPO PINSCHER E SCHNAUZER,B,"NERO",https://www.enci.it/libro-genealogico/razze/riesenschnauzer
RIESENSCHNAUZER,181,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,1,TIPO PINSCHER E SCHNAUZER,C,"NERO E ARGENTO",https://www.enci.it/libro-genealogico/razze/riesenschnauzer
SCHNAUZER MEDIO,182,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,1,TIPO PINSCHER E SCHNAUZER,A,"PEPE SALE",https://www.enci.it/libro-genealogico/razze/schnauzer-medio
SCHNAUZER MEDIO,182,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,1,TIPO PINSCHER E SCHNAUZER,B,"NERO",https://www.enci.it/libro-genealogico/razze/schnauzer-medio
ZWERGSCHNAUZER,183,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,1,TIPO PINSCHER E SCHNAUZER,A,"PEPE SALE",https://www.enci.it/libro-genealogico/razze/zwergschnauzer
ZWERGSCHNAUZER,183,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,1,TIPO PINSCHER E SCHNAUZER,B,"NERO",https://www.enci.it/libro-genealogico/razze/zwergschnauzer
ZWERGSCHNAUZER,183,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,1,TIPO PINSCHER E SCHNAUZER,C,"NERO ARGENTO",https://www.enci.it/libro-genealogico/razze/zwergschnauzer
ZWERGSCHNAUZER,183,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,1,TIPO PINSCHER E SCHNAUZER,D,"BIANCO",https://www.enci.it/libro-genealogico/razze/zwergschnauzer
PINSCHER,184,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,1,TIPO PINSCHER E SCHNAUZER,,,https://www.enci.it/libro-genealogico/razze/pinscher
ZWERGPINSCHER,185,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,1,TIPO PINSCHER E SCHNAUZER,,,https://www.enci.it/libro-genealogico/razze/zwergpinscher
AFFENPINSCHER,186,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,1,TIPO PINSCHER E SCHNAUZER,,,https://www.enci.it/libro-genealogico/razze/affenpinscher
BRACCO PORTOGHESE,187,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,,,https://www.enci.it/libro-genealogico/razze/bracco-portoghese
SLOUGHI,188,10,LEVRIERI,3,LEVRIERI A PELO CORTO,,,https://www.enci.it/libro-genealogico/razze/sloughi
LAPINKOIRA,189,5,CANI TIPO SPITZ E TIPO PRIMITIVO,3,CANI NORDICI DA GUARDIA E DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/lapinkoira
HOVAWART,190,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/hovawart
BOVARO DELLE FIANDRE,191,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),2,CANI DA BOVARI (ESCLUSO BOVARI SVIZZERI),,,https://www.enci.it/libro-genealogico/razze/bovaro-delle-fiandre
KROMFORHLANDER,192,9,CANI DA COMPAGNIA,10,KROMFORHLANDER,,,https://www.enci.it/libro-genealogico/razze/kromforhlander
BARZOI,193,10,LEVRIERI,1,LEVRIERI A PELO LUNGO O FRANGIATO,,,https://www.enci.it/libro-genealogico/razze/barzoi
CANE DA PASTORE BERGAMASCO,194,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-bergamasco
VOLPINO ITALIANO,195,5,CANI TIPO SPITZ E TIPO PRIMITIVO,4,SPITZ EUROPEI,A,"BIANCO",https://www.enci.it/libro-genealogico/razze/volpino-italiano
VOLPINO ITALIANO,195,5,CANI TIPO SPITZ E TIPO PRIMITIVO,4,SPITZ EUROPEI,B,"ROSSO",https://www.enci.it/libro-genealogico/razze/volpino-italiano
VOLPINO ITALIANO,195,5,CANI TIPO SPITZ E TIPO PRIMITIVO,4,SPITZ EUROPEI,C,"NERO",https://www.enci.it/libro-genealogico/razze/volpino-italiano
VOLPINO ITALIANO,195,5,CANI TIPO SPITZ E TIPO PRIMITIVO,4,SPITZ EUROPEI,D,"ALTRI COLORI",https://www.enci.it/libro-genealogico/razze/volpino-italiano
BOLOGNESE,196,9,CANI DA COMPAGNIA,1,BICHONS E AFFINI,,,https://www.enci.it/libro-genealogico/razze/bolognese
MASTINO NAPOLETANO,197,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/mastino-napoletano
SEGUGIO ITALIANO A PELO FORTE,198,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/segugio-italiano-a-pelo-forte
CIRNECO DELL'ETNA,199,5,CANI TIPO SPITZ E TIPO PRIMITIVO,7,TIPO PRIMITIVO DA CACCIA,,,https://www.enci.it/libro-genealogico/razze/cirneco-dell-etna
PICCOLO LEVRIERO ITALIANO,200,10,LEVRIERI,3,LEVRIERI A PELO CORTO,,,https://www.enci.it/libro-genealogico/razze/piccolo-levriero-italiano
CANE DA PASTORE ABRUZZESE MAREMMANO,201,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-abruzzese-maremmano
BRACCO ITALIANO,202,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,A,"BIANCO ARANCIO",https://www.enci.it/libro-genealogico/razze/bracco-italiano
BRACCO ITALIANO,202,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,B,"ROANO MARRONE",https://www.enci.it/libro-genealogico/razze/bracco-italiano
DUNKER,203,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/dunker
SABUESO ESPAGNOL,204,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/sabueso-espagnol
CHOW-CHOW,205,5,CANI TIPO SPITZ E TIPO PRIMITIVO,5,SPITZ ASIATICI E RAZZE AFFINI,,,https://www.enci.it/libro-genealogico/razze/chow-chow
CHIN,206,9,CANI DA COMPAGNIA,8,EPAGNEUL GIAPPONESI E PECHINESI,,,https://www.enci.it/libro-genealogico/razze/chin
PECHINESE,207,9,CANI DA COMPAGNIA,8,EPAGNEUL GIAPPONESI E PECHINESI,,,https://www.enci.it/libro-genealogico/razze/pechinese
SHIH TZU,208,9,CANI DA COMPAGNIA,5,CANI DEL TIBET,,,https://www.enci.it/libro-genealogico/razze/shih-tzu
TIBETAN TERRIER,209,9,CANI DA COMPAGNIA,5,CANI DEL TIBET,,,https://www.enci.it/libro-genealogico/razze/tibetan-terrier
CANADIAN ESKIMO DOG,211,5,CANI TIPO SPITZ E TIPO PRIMITIVO,1,CANI NORDICI DA SLITTA,,,https://www.enci.it/libro-genealogico/razze/canadian-eskimo-dog
SAMOIEDO,212,5,CANI TIPO SPITZ E TIPO PRIMITIVO,1,CANI NORDICI DA SLITTA,,,https://www.enci.it/libro-genealogico/razze/samoiedo
HANNOVERISCHER SCHWEISSHUND,213,6,SEGUGI E CANI PER PISTA DI SANGUE,2,SEGUGI E CANI PER PISTA DI SANGUE,,,https://www.enci.it/libro-genealogico/razze/hannoverischer-schweisshund
SEGUGIO ELLENICO,214,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/segugio-ellenico
BICHON A POIL FRISE,215,9,CANI DA COMPAGNIA,1,BICHONS E AFFINI,,,https://www.enci.it/libro-genealogico/razze/bichon-a-poil-frise
PUDEL POINTER,216,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,,,https://www.enci.it/libro-genealogico/razze/pudel-pointer
BAYERISCHER GEBIRGSSCHWEISSHUND,217,6,SEGUGI E CANI PER PISTA DI SANGUE,2,SEGUGI E CANI PER PISTA DI SANGUE,,,https://www.enci.it/libro-genealogico/razze/bayerischer-gebirgsschweisshund
CHIHUAHUA,218,9,CANI DA COMPAGNIA,6,CHIHUAHUA,A,"A PELO CORTO",https://www.enci.it/libro-genealogico/razze/chihuahua
CHIHUAHUA,218,9,CANI DA COMPAGNIA,6,CHIHUAHUA,B,"A PELO LUNGO",https://www.enci.it/libro-genealogico/razze/chihuahua
FRANCAIS TRICOLORE,219,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/francais-tricolore
FRANCAIS BLANC E NOIR,220,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/francais-blanc-e-noir
SPANIEL OLANDESE,221,8,CANI DA RIPORTO CANI DA CERCA CANI DA ACQUA,3,CANI DA ACQUA,,,https://www.enci.it/libro-genealogico/razze/spaniel-olandese
STABYHOUND,222,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,,,https://www.enci.it/libro-genealogico/razze/stabyhound
CANE DA PASTORE OLANDESE,223,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,A,"A PELO CORTO",https://www.enci.it/libro-genealogico/razze/cane-da-pastore-olandese
CANE DA PASTORE OLANDESE,223,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,B,"A PELO LUNGO",https://www.enci.it/libro-genealogico/razze/cane-da-pastore-olandese
CANE DA PASTORE OLANDESE,223,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,C,"A PELO RUVIDO",https://www.enci.it/libro-genealogico/razze/cane-da-pastore-olandese
EPAGNEUL OLANDESE DI DRENT,224,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,,,https://www.enci.it/libro-genealogico/razze/epagneul-olandese-di-drent
FILA BRASILEIRO,225,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/fila-brasileiro
LANDSEER,226,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/landseer
LHASA APSO,227,9,CANI DA COMPAGNIA,5,CANI DEL TIBET,,,https://www.enci.it/libro-genealogico/razze/lhasa-apso
LEVRIERO AFGANO,228,10,LEVRIERI,1,LEVRIERI A PELO LUNGO O FRANGIATO,,,https://www.enci.it/libro-genealogico/razze/levriero-afgano
SEGUGIO TRICOLORE JUGOSLAVO,229,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/segugio-tricolore-jugoslavo
TIBETAN MASTIFF,230,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/tibetan-mastiff
TIBETAN SPANIEL,231,9,CANI DA COMPAGNIA,5,CANI DEL TIBET,,,https://www.enci.it/libro-genealogico/razze/tibetan-spaniel
CANE DA FERMA TEDESCO A PELO RUVIDO,232,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,,,https://www.enci.it/libro-genealogico/razze/cane-da-ferma-tedesco-a-pelo-ruvido
PICCOLO CANE LEONE,233,9,CANI DA COMPAGNIA,1,BICHONS E AFFINI,,,https://www.enci.it/libro-genealogico/razze/piccolo-cane-leone
XOLOITZCUINTLE,234,5,CANI TIPO SPITZ E TIPO PRIMITIVO,6,TIPO PRIMITIVO,A,"STANDARD",https://www.enci.it/libro-genealogico/razze/xoloitzcuintle
XOLOITZCUINTLE,234,5,CANI TIPO SPITZ E TIPO PRIMITIVO,6,TIPO PRIMITIVO,B,"INTERMEDIO",https://www.enci.it/libro-genealogico/razze/xoloitzcuintle
XOLOITZCUINTLE,234,5,CANI TIPO SPITZ E TIPO PRIMITIVO,6,TIPO PRIMITIVO,C,"MINIATURA",https://www.enci.it/libro-genealogico/razze/xoloitzcuintle
ALANO,235,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,A,"FULVO",https://www.enci.it/libro-genealogico/razze/alano
ALANO,235,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,B,"TIGRATO",https://www.enci.it/libro-genealogico/razze/alano
ALANO,235,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,C,"NERO",https://www.enci.it/libro-genealogico/razze/alano
ALANO,235,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,D,"ARLECCHINO",https://www.enci.it/libro-genealogico/razze/alano
ALANO,235,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,E,"MERLE",https://www.enci.it/libro-genealogico/razze/alano
ALANO,235,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,F,"BLU",https://www.enci.it/libro-genealogico/razze/alano
AUSTRALIAN SILKY TERRIER,236,3,TERRIER,4,TERRIER DI COMPAGNIA (GAMBA CORTA),,,https://www.enci.it/libro-genealogico/razze/australian-silky-terrier
NORSK BUHUND,237,5,CANI TIPO SPITZ E TIPO PRIMITIVO,3,CANI NORDICI DA GUARDIA E DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/norsk-buhund
MUDI,238,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/mudi
BRACCO UNGHERESE A PELO DURO,239,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,,,https://www.enci.it/libro-genealogico/razze/bracco-ungherese-a-pelo-duro
MAGYAR AGAR,240,10,LEVRIERI,3,LEVRIERI A PELO CORTO,,,https://www.enci.it/libro-genealogico/razze/magyar-agar
SEGUGIO DELLA TRANSILVANIA,241,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/segugio-della-transilvania
NORSK ELGHUND GRIGIO,242,5,CANI TIPO SPITZ E TIPO PRIMITIVO,2,CANI NORDICI DA CACCIA,,,https://www.enci.it/libro-genealogico/razze/norsk-elghund-grigio
ALASKAN MALAMUTE,243,5,CANI TIPO SPITZ E TIPO PRIMITIVO,1,CANI NORDICI DA SLITTA,,,https://www.enci.it/libro-genealogico/razze/alaskan-malamute
SLOVENSKY KOPOV,244,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/slovensky-kopov
CANE DA FERMA BOEMO A PELO RUVIDO,245,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,,,https://www.enci.it/libro-genealogico/razze/cane-da-ferma-boemo-a-pelo-ruvido
TERRIER BOEMO,246,3,TERRIER,2,TERRIER DI PICCOLA TAGLIA (GAMBA CORTA),,,https://www.enci.it/libro-genealogico/razze/terrier-boemo
CANE DELL'ATLAS,247,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/cane-dell-atlas
PHARAON HOUND,248,5,CANI TIPO SPITZ E TIPO PRIMITIVO,6,TIPO PRIMITIVO,,,https://www.enci.it/libro-genealogico/razze/pharaon-hound
PERRO DOGO MALLORQUIN,249,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/perro-dogo-mallorquin
BICHON HAVANAIS,250,9,CANI DA COMPAGNIA,1,BICHONS E AFFINI,,,https://www.enci.it/libro-genealogico/razze/bichon-havanais
CANE DA PASTORE POLACCO DI VALLEE,251,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-polacco-di-vallee
CANE DA PASTORE DI TATRA,252,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-di-tatra
CARLINO,253,9,CANI DA COMPAGNIA,11,MOLOSSOIDI DI PICCOLA TAGLIA,A,"FULVO CON MASCHERA NERA",https://www.enci.it/libro-genealogico/razze/carlino
CARLINO,253,9,CANI DA COMPAGNIA,11,MOLOSSOIDI DI PICCOLA TAGLIA,B,"NERO",https://www.enci.it/libro-genealogico/razze/carlino
ALPENLAENDISCHE DACHSBRACKE,254,6,SEGUGI E CANI PER PISTA DI SANGUE,2,SEGUGI E CANI PER PISTA DI SANGUE,,,https://www.enci.it/libro-genealogico/razze/alpenlaendische-dachsbracke
AKITA,255,5,CANI TIPO SPITZ E TIPO PRIMITIVO,5,SPITZ ASIATICI E RAZZE AFFINI,,,https://www.enci.it/libro-genealogico/razze/akita
SHIBA,257,5,CANI TIPO SPITZ E TIPO PRIMITIVO,5,SPITZ ASIATICI E RAZZE AFFINI,,,https://www.enci.it/libro-genealogico/razze/shiba
TERRIER GIAPPONESE,259,3,TERRIER,2,TERRIER DI PICCOLA TAGLIA (GAMBA CORTA),,,https://www.enci.it/libro-genealogico/razze/terrier-giapponese
TOSA,260,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/tosa
HOKKAIDO,261,5,CANI TIPO SPITZ E TIPO PRIMITIVO,5,SPITZ ASIATICI E RAZZE AFFINI,,,https://www.enci.it/libro-genealogico/razze/hokkaido
SPITZ GIAPPONESE,262,5,CANI TIPO SPITZ E TIPO PRIMITIVO,5,SPITZ ASIATICI E RAZZE AFFINI,,,https://www.enci.it/libro-genealogico/razze/spitz-giapponese
CHESAPEAKE BAY RETRIEVER,263,8,CANI DA RIPORTO CANI DA CERCA CANI DA ACQUA,1,CANI DA RIPORTO,,,https://www.enci.it/libro-genealogico/razze/chesapeake-bay-retriever
MASTIFF,264,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/mastiff
NORSK LUNDEHUND,265,5,CANI TIPO SPITZ E TIPO PRIMITIVO,2,CANI NORDICI DA CACCIA,,,https://www.enci.it/libro-genealogico/razze/norsk-lundehund
HYGHENHUND,266,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/hyghenhund
HALDENSTOVARE,267,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/haldenstovare
NORSK ELGHUND NERO,268,5,CANI TIPO SPITZ E TIPO PRIMITIVO,2,CANI NORDICI DA CACCIA,,,https://www.enci.it/libro-genealogico/razze/norsk-elghund-nero
SALUKI,269,10,LEVRIERI,1,LEVRIERI A PELO LUNGO O FRANGIATO,,,https://www.enci.it/libro-genealogico/razze/saluki
SIBERIAN HUSKY,270,5,CANI TIPO SPITZ E TIPO PRIMITIVO,1,CANI NORDICI DA SLITTA,,,https://www.enci.it/libro-genealogico/razze/siberian-husky
BEARDED COLLIE,271,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/bearded-collie
NORFOLK TERRIER,272,3,TERRIER,2,TERRIER DI PICCOLA TAGLIA (GAMBA CORTA),,,https://www.enci.it/libro-genealogico/razze/norfolk-terrier
CANAAN DOG,273,5,CANI TIPO SPITZ E TIPO PRIMITIVO,6,TIPO PRIMITIVO,,,https://www.enci.it/libro-genealogico/razze/canaan-dog
GROENLANDESE,274,5,CANI TIPO SPITZ E TIPO PRIMITIVO,1,CANI NORDICI DA SLITTA,,,https://www.enci.it/libro-genealogico/razze/groenlandese
RASTREADOR BRASILEIRO,275,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/rastreador-brasileiro
NORBOTTENSPETS,276,5,CANI TIPO SPITZ E TIPO PRIMITIVO,2,CANI NORDICI DA CACCIA,,,https://www.enci.it/libro-genealogico/razze/norbottenspets
CANE DA PASTORE CROATO,277,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),1,CANI DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-croato
CANE DA PASTORE DI KARST,278,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/cane-da-pastore-di-karst
SEGUGIO YUGOSLAVO DA MONTAGNA,279,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/segugio-yugoslavo-da-montagna
GAMMEL DANSK HONSENHUND,281,7,CANI DA FERMA,1,CANI DA FERMA CONTINENTALI,,,https://www.enci.it/libro-genealogico/razze/gammel-dansk-honsenhund
GRAND GRIFFON VENDEEN,282,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/grand-griffon-vendeen
COTON DE TULEAR,283,9,CANI DA COMPAGNIA,1,BICHONS E AFFINI,,,https://www.enci.it/libro-genealogico/razze/coton-de-tulear
LAPINPOROKOIRA - PASTORE FINLANDESE DELLA LAPPONIA,284,5,CANI TIPO SPITZ E TIPO PRIMITIVO,3,CANI NORDICI DA GUARDIA E DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/lapinporokoira-pastore-finlandese-della-lapponia
GALGO ESPANOL,285,10,LEVRIERI,3,LEVRIERI A PELO CORTO,,,https://www.enci.it/libro-genealogico/razze/galgo-espanol
AMERICAN STAFFORDSHIRE TERRIER,286,3,TERRIER,3,TERRIER DI TIPO BULL (GAMBA LUNGA),,,https://www.enci.it/libro-genealogico/razze/american-staffordshire-terrier
AUSTRALIAN CATTLEDOG,287,1,CANI DA PASTORE E BOVARI (ESCLUSI BOVARI SVIZZERI),2,CANI DA BOVARI (ESCLUSO BOVARI SVIZZERI),,,https://www.enci.it/libro-genealogico/razze/australian-cattledog
CHINESE CRESTED DOG,288,9,CANI DA COMPAGNIA,4,CANI NUDI,A,"SENZA PELO",https://www.enci.it/libro-genealogico/razze/chinese-crested-dog
CHINESE CRESTED DOG,288,9,CANI DA COMPAGNIA,4,CANI NUDI,B,"CON PELO",https://www.enci.it/libro-genealogico/razze/chinese-crested-dog
ICELAND DOG- CANE DA PASTORE DI ISLANDA,289,5,CANI TIPO SPITZ E TIPO PRIMITIVO,3,CANI NORDICI DA GUARDIA E DA PASTORE,,,https://www.enci.it/libro-genealogico/razze/iceland-dog-cane-da-pastore-di-islanda
BEAGLE HARRIER,290,6,SEGUGI E CANI PER PISTA DI SANGUE,1,CANI DA SEGUITA,,,https://www.enci.it/libro-genealogico/razze/beagle-harrier
EURASIER,291,5,CANI TIPO SPITZ E TIPO PRIMITIVO,5,SPITZ ASIATICI E RAZZE AFFINI,,,https://www.enci.it/libro-genealogico/razze/eurasier
DOGO ARGENTINO,292,2,CANI DI TIPO PINSCHER E SCHNAUZER- MOLOSSOIDI E CANI BOVARI SVIZZERI,2,MOLOSSOIDI,,,https://www.enci.it/libro-genealogico/razze/dogo-argentino
